Body_pos_roll, Body_pos_pitch, Body_pos_yaw, Body_vel_roll, Body_vel_pitch, Body_vel_yaw, Body_pos_x, Body_pos_y, Body_pos_z, Body_vel_x, Body_vel_y, Body_vel_z,Body_pos_roll_ref, Body_pos_pitch_ref, Body_pos_yaw_ref, Body_vel_roll_ref, Body_vel_pitch_ref, Body_vel_yaw_refBody_pos_x_ref, Body_pos_y_ref, Body_pos_z_ref, Body_vel_x_ref, Body_vel_y_ref, Body_vel_z_ref, 
-0.030315, -0.053007, -0.030315, 0.140555, -0.010415, 0.363348, -0.171899, -0.217729, 0.068591, 0.192442, 0.045619, 0.032477, 0.000000, 0.000000, 0.000000, 0.167400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.031816, -0.055135, -0.031816, 0.142495, -0.009917, 0.363358, -0.120181, -0.209583, 0.071467, 0.194531, 0.054001, -0.031628, 0.000000, 0.000000, 0.000000, 0.169400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032814, -0.057190, -0.032814, 0.144448, -0.009336, 0.362703, -0.058505, -0.202904, 0.088469, 0.196781, 0.062347, -0.098192, 0.000000, 0.000000, 0.000000, 0.171400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032979, -0.059006, -0.032979, 0.146431, -0.008673, 0.361413, 0.025538, -0.170038, 0.102393, 0.199408, 0.070065, -0.159816, 0.000000, 0.000000, 0.000000, 0.173400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032860, -0.060722, -0.032860, 0.148432, -0.007941, 0.359521, 0.003577, -0.183623, 0.103032, 0.200861, 0.076112, -0.216457, 0.000000, 0.000000, 0.000000, 0.175400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032821, -0.062462, -0.032821, 0.150444, -0.007152, 0.357132, 0.019060, -0.168327, 0.082348, 0.201099, 0.081349, -0.257892, 0.000000, 0.000000, 0.000000, 0.177400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032782, -0.064117, -0.032782, 0.152449, -0.006318, 0.354370, -0.001694, -0.167128, 0.081485, 0.199731, 0.085372, -0.294066, 0.000000, 0.000000, 0.000000, 0.179400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032732, -0.065596, -0.032732, 0.154439, -0.005446, 0.351267, 0.027838, -0.131210, 0.075367, 0.198190, 0.089006, -0.325034, 0.000000, 0.000000, 0.000000, 0.181400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032620, -0.066864, -0.032620, 0.156411, -0.004540, 0.347878, -0.007552, -0.135635, 0.073487, 0.195956, 0.092190, -0.352742, 0.000000, 0.000000, 0.000000, 0.183400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032777, -0.068133, -0.032777, 0.158353, -0.003601, 0.344218, 0.017700, -0.103537, 0.068550, 0.192351, 0.095507, -0.375891, 0.000000, 0.000000, 0.000000, 0.185400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.031612, -0.068337, -0.031612, 0.160257, -0.002645, 0.340505, 0.271667, 0.090630, 0.095735, 0.188050, 0.095130, -0.358110, 0.000000, 0.000000, 0.000000, 0.187400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.026947, -0.065732, -0.026947, 0.162123, -0.001736, 0.337201, 0.697468, 0.443410, 0.146722, 0.185628, 0.084998, -0.297209, 0.000000, 0.000000, 0.000000, 0.189400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.017918, -0.059256, -0.017918, 0.163972, -0.000978, 0.334698, 1.086761, 0.815334, 0.183976, 0.185061, 0.064869, -0.193423, 0.000000, 0.000000, 0.000000, 0.191400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.006484, -0.050284, -0.006484, 0.165829, -0.000453, 0.333515, 1.151968, 0.919849, 0.191938, 0.186520, 0.039634, -0.034388, 0.000000, 0.000000, 0.000000, 0.193400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.004001, -0.041813, 0.004001, 0.167705, -0.000172, 0.334097, 0.921377, 0.736731, 0.178558, 0.188627, 0.017184, 0.151693, 0.000000, 0.000000, 0.000000, 0.195400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.011471, -0.035969, 0.011471, 0.169594, -0.000082, 0.336494, 0.580326, 0.427512, 0.158291, 0.188669, 0.002017, 0.321153, 0.000000, 0.000000, 0.000000, 0.197400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.015581, -0.033222, 0.015581, 0.171465, -0.000105, 0.340379, 0.267376, 0.138995, 0.135653, 0.184893, -0.005275, 0.446100, 0.000000, 0.000000, 0.000000, 0.199400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.017114, -0.032296, 0.017114, 0.173250, -0.000201, 0.344826, 0.052955, 0.123111, 0.119217, 0.165289, -0.017712, 0.380897, 0.000000, 0.000000, 0.000000, 0.201400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.016985, -0.032931, 0.016985, 0.175080, -0.000428, 0.347831, -0.003596, -0.384800, 0.085177, 0.225666, -0.021437, 0.253838, 0.000000, 0.000000, 0.000000, 0.203400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.017107, -0.037629, 0.017107, 0.177507, -0.000610, 0.350263, 0.025291, -0.337370, 0.068192, 0.228080, -0.017499, 0.226098, 0.000000, 0.000000, 0.000000, 0.205400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.017715, -0.039695, 0.017715, 0.179579, -0.000807, 0.352298, 0.111677, -0.203278, 0.047263, 0.205240, -0.021637, 0.188778, 0.000000, 0.000000, 0.000000, 0.207400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018883, -0.042302, 0.018883, 0.181733, -0.001038, 0.353994, 0.103703, -0.268916, 0.048702, 0.218657, -0.024649, 0.136301, 0.000000, 0.000000, 0.000000, 0.209400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.020039, -0.045337, 0.020039, 0.183943, -0.001301, 0.354897, 0.144172, -0.376865, 0.018359, 0.228724, -0.028284, 0.052574, 0.000000, 0.000000, 0.000000, 0.211400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.021358, -0.049315, 0.021358, 0.186303, -0.001604, 0.355209, 0.086971, -0.350555, 0.006352, 0.236797, -0.032509, 0.009417, 0.000000, 0.000000, 0.000000, 0.213400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.022108, -0.052370, 0.022108, 0.188625, -0.001957, 0.354991, 0.101904, -0.308405, -0.009308, 0.229917, -0.038307, -0.054612, 0.000000, 0.000000, 0.000000, 0.215400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.023323, -0.055638, 0.023323, 0.190937, -0.002371, 0.354170, 0.091984, -0.300229, -0.012768, 0.230856, -0.044927, -0.106822, 0.000000, 0.000000, 0.000000, 0.217400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.023877, -0.058095, 0.023877, 0.193213, -0.002851, 0.352850, 0.055975, -0.215097, -0.005183, 0.223413, -0.050644, -0.157028, 0.000000, 0.000000, 0.000000, 0.219400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.024619, -0.060226, 0.024619, 0.195419, -0.003390, 0.351056, 0.053364, -0.191767, -0.019730, 0.217981, -0.057211, -0.198655, 0.000000, 0.000000, 0.000000, 0.221400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.024639, -0.061561, 0.024639, 0.197564, -0.003986, 0.348906, -0.014187, -0.097184, -0.005458, 0.210670, -0.061615, -0.231536, 0.000000, 0.000000, 0.000000, 0.223400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.024947, -0.062679, 0.024947, 0.199637, -0.004626, 0.346420, 0.057196, -0.125157, -0.016601, 0.204717, -0.066330, -0.264572, 0.000000, 0.000000, 0.000000, 0.225400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.025140, -0.063602, 0.025140, 0.201663, -0.005308, 0.343628, -0.018300, -0.062705, 0.001570, 0.200870, -0.070079, -0.293251, 0.000000, 0.000000, 0.000000, 0.227400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.025287, -0.064431, 0.025287, 0.203655, -0.006028, 0.340552, 0.054681, -0.109621, -0.019116, 0.197801, -0.073878, -0.321844, 0.000000, 0.000000, 0.000000, 0.229400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.025542, -0.065313, 0.025542, 0.205623, -0.006786, 0.337195, -0.022877, -0.059039, -0.004066, 0.196001, -0.077705, -0.348463, 0.000000, 0.000000, 0.000000, 0.231400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.025591, -0.066087, 0.025591, 0.207572, -0.007581, 0.333591, 0.048627, -0.100679, -0.024698, 0.193028, -0.080969, -0.370591, 0.000000, 0.000000, 0.000000, 0.233400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.025388, -0.066322, 0.025388, 0.209452, -0.008405, 0.329856, -0.172105, 0.100152, -0.053584, 0.182706, -0.083553, -0.370109, 0.000000, 0.000000, 0.000000, 0.235400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.021678, -0.063732, 0.021678, 0.211255, -0.009215, 0.326385, -0.581529, 0.420075, -0.102557, 0.178917, -0.076371, -0.313960, 0.000000, 0.000000, 0.000000, 0.237400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.013622, -0.057562, 0.013622, 0.213013, -0.009904, 0.323727, -1.002304, 0.776125, -0.135252, 0.174126, -0.058700, -0.207068, 0.000000, 0.000000, 0.000000, 0.239400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.002639, -0.049012, 0.002639, 0.214743, -0.010378, 0.322447, -1.137168, 0.878826, -0.141834, 0.172346, -0.034920, -0.038798, 0.000000, 0.000000, 0.000000, 0.241400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.008012, -0.040951, -0.008012, 0.216466, -0.010612, 0.323068, -0.961863, 0.698926, -0.132027, 0.172220, -0.012501, 0.164415, 0.000000, 0.000000, 0.000000, 0.243400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.016025, -0.035483, -0.016025, 0.218184, -0.010649, 0.325704, -0.644094, 0.392569, -0.121891, 0.170895, 0.003559, 0.356328, 0.000000, 0.000000, 0.000000, 0.245400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.020740, -0.033100, -0.020740, 0.219873, -0.010562, 0.330068, -0.325322, 0.101870, -0.112909, 0.166291, 0.012028, 0.506271, 0.000000, 0.000000, 0.000000, 0.247400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.022665, -0.033134, -0.022665, 0.221500, -0.010425, 0.335649, -0.090483, -0.079505, -0.102291, 0.158642, 0.013887, 0.598676, 0.000000, 0.000000, 0.000000, 0.249400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.022870, -0.034244, -0.022870, 0.223030, -0.010249, 0.341679, 0.007832, -0.097579, -0.105063, 0.142826, 0.026506, 0.559737, 0.000000, 0.000000, 0.000000, 0.251400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.022655, -0.036141, -0.022655, 0.224541, -0.009941, 0.346363, -0.004807, -0.417264, -0.086744, 0.185013, 0.029100, 0.398552, 0.000000, 0.000000, 0.000000, 0.253400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.023081, -0.041853, -0.023081, 0.226683, -0.009687, 0.350123, -0.066760, -0.515126, -0.031358, 0.213200, 0.024533, 0.355141, 0.000000, 0.000000, 0.000000, 0.255400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.023761, -0.044898, -0.023761, 0.228549, -0.009412, 0.353369, -0.082251, -0.188444, -0.028601, 0.173739, 0.030464, 0.299302, 0.000000, 0.000000, 0.000000, 0.257400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.025121, -0.047211, -0.025121, 0.230368, -0.009096, 0.356151, -0.192354, -0.266470, -0.023967, 0.186676, 0.032636, 0.246785, 0.000000, 0.000000, 0.000000, 0.259400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.027249, -0.049966, -0.027249, 0.232229, -0.008749, 0.358110, -0.209062, -0.300464, -0.002052, 0.190005, 0.037358, 0.148036, 0.000000, 0.000000, 0.000000, 0.261400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.029056, -0.053142, -0.029056, 0.234214, -0.008349, 0.359287, -0.142345, -0.299674, 0.023940, 0.202629, 0.042828, 0.090431, 0.000000, 0.000000, 0.000000, 0.263400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.030338, -0.055666, -0.030338, 0.236204, -0.007891, 0.359857, -0.120224, -0.228545, 0.045746, 0.196188, 0.049055, 0.020911, 0.000000, 0.000000, 0.000000, 0.265400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.031565, -0.058079, -0.031565, 0.238186, -0.007368, 0.359717, -0.113016, -0.258353, 0.052716, 0.201092, 0.055548, -0.046393, 0.000000, 0.000000, 0.000000, 0.267400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.032626, -0.060634, -0.032626, 0.240206, -0.006778, 0.358936, -0.092747, -0.252188, 0.061966, 0.201726, 0.062468, -0.111107, 0.000000, 0.000000, 0.000000, 0.269400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.033408, -0.063033, -0.033408, 0.242223, -0.006119, 0.357501, -0.042604, -0.225429, 0.074675, 0.202048, 0.069372, -0.172489, 0.000000, 0.000000, 0.000000, 0.271400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.033604, -0.065038, -0.033604, 0.244241, -0.005395, 0.355530, -0.004052, -0.186784, 0.077251, 0.200564, 0.075086, -0.218676, 0.000000, 0.000000, 0.000000, 0.273400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.033789, -0.066873, -0.033789, 0.246233, -0.004616, 0.353134, -0.018119, -0.184699, 0.070877, 0.197862, 0.080515, -0.259041, 0.000000, 0.000000, 0.000000, 0.275400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.033952, -0.068582, -0.033952, 0.248198, -0.003787, 0.350375, -0.008666, -0.161752, 0.057291, 0.194748, 0.085331, -0.291493, 0.000000, 0.000000, 0.000000, 0.277400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.034142, -0.070105, -0.034142, 0.250124, -0.002910, 0.347304, -0.013633, -0.145383, 0.061279, 0.190693, 0.089998, -0.322375, 0.000000, 0.000000, 0.000000, 0.279400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.034162, -0.071371, -0.034162, 0.252018, -0.001988, 0.343935, 0.014082, -0.117673, 0.060835, 0.188373, 0.094323, -0.350470, 0.000000, 0.000000, 0.000000, 0.281400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.034212, -0.072582, -0.034212, 0.253890, -0.001024, 0.340300, -0.021269, -0.131284, 0.065278, 0.185600, 0.098327, -0.376287, 0.000000, 0.000000, 0.000000, 0.283400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.034020, -0.073439, -0.034020, 0.255719, -0.000027, 0.336484, 0.126549, -0.008511, 0.082504, 0.179861, 0.100800, -0.379489, 0.000000, 0.000000, 0.000000, 0.285400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.031019, -0.072066, -0.031019, 0.257491, 0.000968, 0.332881, 0.513024, 0.303678, 0.131919, 0.174919, 0.096369, -0.332963, 0.000000, 0.000000, 0.000000, 0.287400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.023585, -0.066882, -0.023585, 0.259224, 0.001866, 0.329960, 0.977234, 0.721377, 0.177889, 0.173077, 0.080606, -0.244376, 0.000000, 0.000000, 0.000000, 0.289400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.012199, -0.057980, -0.012199, 0.260954, 0.002562, 0.328159, 1.247266, 1.001730, 0.196939, 0.173458, 0.056764, -0.104294, 0.000000, 0.000000, 0.000000, 0.291400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
-0.000071, -0.047954, -0.000071, 0.262704, 0.003002, 0.328028, 1.136223, 0.946694, 0.187409, 0.176696, 0.031246, 0.083474, 0.000000, 0.000000, 0.000000, 0.293400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.009607, -0.039842, 0.009607, 0.264485, 0.003208, 0.329855, 0.801054, 0.654861, 0.166092, 0.179458, 0.011503, 0.277397, 0.000000, 0.000000, 0.000000, 0.295400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.015622, -0.035059, 0.015622, 0.266279, 0.003256, 0.333478, 0.430278, 0.310477, 0.143021, 0.178563, 0.000064, 0.437804, 0.000000, 0.000000, 0.000000, 0.297400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018273, -0.033448, 0.018273, 0.268044, 0.003228, 0.338446, 0.134670, 0.035949, 0.121053, 0.173845, -0.004097, 0.544638, 0.000000, 0.000000, 0.000000, 0.299400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018720, -0.033667, 0.018720, 0.269729, 0.003150, 0.343931, -0.000803, -0.010110, 0.110943, 0.157499, -0.016117, 0.494879, 0.000000, 0.000000, 0.000000, 0.301400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018303, -0.035157, 0.018303, 0.271443, 0.002948, 0.347999, -0.038536, -0.423227, 0.091124, 0.210178, -0.017653, 0.346893, 0.000000, 0.000000, 0.000000, 0.303400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018081, -0.040533, 0.018081, 0.273764, 0.002814, 0.351287, -0.004530, -0.430961, 0.055081, 0.222063, -0.012505, 0.307376, 0.000000, 0.000000, 0.000000, 0.305400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.018227, -0.042990, 0.018227, 0.275730, 0.002664, 0.354060, 0.050218, -0.178625, 0.043732, 0.188360, -0.016755, 0.254775, 0.000000, 0.000000, 0.000000, 0.307400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.019059, -0.045315, 0.019059, 0.277703, 0.002488, 0.356391, 0.109839, -0.255171, 0.045739, 0.200499, -0.018815, 0.198509, 0.000000, 0.000000, 0.000000, 0.309400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.020326, -0.047998, 0.020326, 0.279706, 0.002286, 0.357859, 0.144203, -0.308609, 0.025786, 0.205782, -0.021354, 0.101662, 0.000000, 0.000000, 0.000000, 0.311400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.021634, -0.051277, 0.021634, 0.281845, 0.002058, 0.358599, 0.106505, -0.299591, 0.007580, 0.216718, -0.024502, 0.047563, 0.000000, 0.000000, 0.000000, 0.313400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.022687, -0.053838, 0.022687, 0.283971, 0.001794, 0.358731, 0.120233, -0.243729, -0.010374, 0.210079, -0.028568, -0.023403, 0.000000, 0.000000, 0.000000, 0.315400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
0.024012, -0.056473, 0.024012, 0.286094, 0.001483, 0.358171, 0.121229, -0.267368, -0.013576, 0.214046, -0.034021, -0.084961, 0.000000, 0.000000, 0.000000, 0.317400, 0.000000, 0.353600, 0.000000, 0.000000, 0.000000, 0.200000, 0.000000, 0.000000 
